product_id,month,orders_count,avg_order_value,revenue,return_rate
P5055,2023-07,108,67.07,7243.44,0.0897
P5056,2023-07,113,66.43,7506.75,0.0734
P5058,2023-07,114,62.94,7174.76,0.062
P5059,2023-07,113,63.98,7229.9,0.1032
P5060,2023-07,113,64.59,7298.35,0.0994
P5061,2023-07,110,63.39,6972.89,0.0818
P5062,2023-07,106,65.88,6983.59,0.0712
P5064,2023-07,103,63.74,6564.73,0.0808
P5065,2023-07,103,66.51,6850.3,0.0791
P5066,2023-07,117,64.16,7506.23,0.0756
P5067,2023-07,114,71.92,8199.07,0.0937
P5068,2023-07,104,65.08,6768.52,0.0986
P5069,2023-07,112,63.57,7119.73,0.0991
P5070,2023-07,118,64.41,7600.74,0.0901
P5071,2023-07,107,62.49,6686.85,0.0715
P5072,2023-07,110,63.1,6940.79,0.1036
P5073,2023-07,105,71.45,7502.01,0.0683
P5074,2023-07,104,68.96,7172.2,0.0794
P5075,2023-07,112,67.8,7593.43,0.0832
P5076,2023-07,112,67.99,7614.37,0.0891
P5077,2023-07,104,69.46,7223.76,0.1003
P5079,2023-07,116,70.82,8215.1,0.0993
P5080,2023-07,106,68.6,7271.75,0.0659
P5081,2023-07,106,64.61,6848.22,0.0646
P5082,2023-07,110,63.07,6937.3,0.0636
P5083,2023-07,116,62.9,7296.08,0.0622
P5084,2023-07,108,70.57,7621.17,0.077
P5085,2023-07,116,66.91,7761.06,0.1035
P5087,2023-07,104,63.95,6651.21,0.0713
P5088,2023-07,108,63.35,6841.98,0.0743
P5089,2023-07,105,63.66,6684.6,0.0877
P5090,2023-07,114,66.85,7621.1,0.0857
P5091,2023-07,112,62.95,7050.27,0.0826
P5092,2023-07,103,65.59,6755.63,0.08
P5093,2023-07,115,67.61,7775.39,0.099
P5095,2023-07,118,67.62,7979.42,0.1083
P5098,2023-07,104,67.79,7050.65,0.0851
P5099,2023-07,113,70.01,7910.8,0.0755
P5100,2023-07,109,63.8,6954.65,0.0688
P5101,2023-07,110,66.87,7355.46,0.0992
P5102,2023-07,104,63.52,6606.16,0.0637
P5103,2023-07,113,67.25,7599.19,0.0768
P5105,2023-07,114,70.65,8053.71,0.0932
P5106,2023-07,105,72.01,7560.89,0.0745
P5107,2023-07,108,64.75,6993.27,0.1044
P5108,2023-07,112,71.5,8008.05,0.0628
P5110,2023-07,107,71.54,7654.41,0.0937
P5111,2023-07,112,64.41,7213.96,0.0846
P5112,2023-07,106,71.57,7586.29,0.1018
P5114,2023-07,106,63.11,6689.99,0.0985
P5115,2023-07,115,68.6,7888.69,0.0996
P5116,2023-07,118,72.05,8502.04,0.0883
P5117,2023-07,116,69.24,8031.26,0.0816
P5118,2023-07,114,65.64,7482.94,0.1086
P5119,2023-07,113,71.78,8110.91,0.0684
P5120,2023-07,109,69.97,7626.26,0.0776
P5001,2023-08,35,163.46,5721.02,0.0995
P5002,2023-08,88,166.8,14678.79,0.0962
P5004,2023-08,83,171.28,14216.47,0.0875
P5005,2023-08,89,170.4,15165.77,0.0999
P5007,2023-08,86,163.12,14028.18,0.0718
P5008,2023-08,89,164.26,14619.44,0.0798
P5009,2023-08,91,163.99,14922.71,0.0954
P5010,2023-08,85,166.39,14142.75,0.1048
P5011,2023-08,89,169.96,15126.42,0.0997
P5012,2023-08,89,168.61,15006.16,0.0716
P5013,2023-08,91,164.36,14956.73,0.0867
P5016,2023-08,89,164.12,14606.84,0.0622
P5018,2023-08,85,170.64,14504.56,0.101
P5019,2023-08,84,170.74,14342.54,0.0635
P5020,2023-08,88,166.29,14633.9,0.0708
P5021,2023-08,81,164.43,13318.99,0.0791
P5022,2023-08,88,166.22,14627.52,0.1044
P5024,2023-08,82,167.4,13727.17,0.0854
P5025,2023-08,113,54.88,6201.71,0.1833
P5026,2023-08,112,52.11,5835.97,0.2069
P5027,2023-08,111,49.79,5527.18,0.1971
P5028,2023-08,122,47.81,5833.39,0.1804
P5029,2023-08,39,47.59,1856.15,0.1755
P5030,2023-08,122,48.38,5902.64,0.1725
P5031,2023-08,115,49.44,5685.07,0.1915
P5032,2023-08,116,54.94,6372.63,0.161
P5033,2023-08,291,49.86,14509.3,0.2001
P5034,2023-08,120,54.9,6588.26,0.1705
P5035,2023-08,112,50.1,5611.43,0.1786
P5036,2023-08,111,55.12,6118.0,0.1977
P5037,2023-08,122,53.23,6494.58,0.182
P5038,2023-08,110,47.84,5261.97,0.2062
P5039,2023-08,114,48.1,5482.83,0.1605
P5040,2023-08,120,47.66,5719.11,0.1716
P5044,2023-08,121,51.42,6222.36,0.2064
P5045,2023-08,112,54.3,6081.58,0.1864
P5046,2023-08,120,54.0,6479.67,0.1665
P5047,2023-08,110,48.93,5382.15,0.1797
P5048,2023-08,111,49.08,5447.61,0.1906
P5049,2023-08,101,64.35,6499.66,0.0674
P5050,2023-08,95,71.78,6819.23,0.0881
P5051,2023-08,95,62.37,5925.17,0.068
P5052,2023-08,90,70.81,6373.23,0.0819
P5053,2023-08,99,64.4,6375.84,0.0816
P5054,2023-08,101,62.25,6287.5,0.0688
P5055,2023-08,101,62.53,6315.22,0.109
P5056,2023-08,96,62.64,6013.43,0.104
P5058,2023-08,96,70.55,6772.33,0.0883
P5059,2023-08,95,67.8,6440.95,0.0968
P5060,2023-08,93,63.95,5947.06,0.0944
P5061,2023-08,91,63.3,5760.67,0.0877
P5062,2023-08,100,65.71,6570.53,0.0675
P5064,2023-08,92,66.13,6083.54,0.09
P5065,2023-08,102,69.32,7070.5,0.0758
P5066,2023-08,94,71.0,6673.63,0.0659
P5067,2023-08,90,66.5,5984.72,0.0945
P5068,2023-08,99,62.43,6180.25,0.1047
P5069,2023-08,99,67.18,6650.81,0.0759
P5070,2023-08,103,67.93,6996.77,0.083
P5071,2023-08,103,67.09,6910.47,0.0978
P5072,2023-08,96,64.03,6146.89,0.0761
P5073,2023-08,95,67.3,6393.55,0.0826
P5074,2023-08,97,71.77,6961.4,0.0778
P5075,2023-08,96,68.8,6604.97,0.0845
P5076,2023-08,90,71.35,6421.81,0.0698
P5077,2023-08,100,71.99,7199.17,0.0997
P5079,2023-08,99,69.99,6929.5,0.0987
P5080,2023-08,99,66.66,6599.4,0.0721
P5081,2023-08,95,68.46,6503.35,0.1039
P5082,2023-08,100,69.59,6959.2,0.0801
P5083,2023-08,96,65.66,6303.47,0.0778
P5084,2023-08,100,62.4,6240.31,0.0825
P5085,2023-08,102,64.06,6534.35,0.1023
P5087,2023-08,102,67.99,6935.24,0.1055
P5088,2023-08,102,68.61,6997.8,0.062
P5089,2023-08,94,62.61,5885.36,0.0959
P5090,2023-08,92,71.53,6580.67,0.0828
P5091,2023-08,101,70.1,7079.6,0.1067
P5092,2023-08,100,64.21,6420.68,0.1047
P5093,2023-08,100,69.85,6985.09,0.0689
P5095,2023-08,90,71.2,6407.57,0.1041
P5098,2023-08,94,63.07,5928.77,0.0988
P5099,2023-08,92,70.23,6460.96,0.1024
P5100,2023-08,100,66.19,6618.86,0.0742
P5101,2023-08,94,70.27,6605.6,0.0873
P5102,2023-08,99,65.85,6519.6,0.1
P5103,2023-08,96,64.82,6222.97,0.0986
P5104,2023-08,91,65.8,5987.73,0.0848
P5105,2023-08,98,63.05,6178.98,0.071
P5106,2023-08,94,68.67,6454.92,0.072
P5107,2023-08,101,71.21,7192.56,0.081
P5108,2023-08,94,66.46,6247.11,0.0942
P5110,2023-08,101,66.17,6683.41,0.0779
P5111,2023-08,94,68.8,6467.37,0.0765
P5112,2023-08,40,70.38,2815.07,0.0877
P5114,2023-08,193,68.08,13139.8,0.0969
P5115,2023-08,97,66.15,6416.5,0.0632
P5116,2023-08,99,63.5,6286.35,0.0603
P5117,2023-08,95,69.31,6584.3,0.0968
P5118,2023-08,97,70.09,6798.41,0.0735
P5119,2023-08,102,67.57,6892.51,0.0629
P5120,2023-08,103,64.78,6671.85,0.1082
P5001,2023-09,90,172.32,15508.67,0.0747
P5002,2023-09,84,168.47,14151.85,0.0773
P5004,2023-09,89,169.64,15098.33,0.1048
P5005,2023-09,85,171.07,14541.21,0.071
P5007,2023-09,91,169.71,15443.49,0.0876
P5008,2023-09,88,172.37,15168.76,0.0943
P5009,2023-09,85,170.94,14530.3,0.0861
P5010,2023-09,83,166.02,13779.93,0.0849
P5011,2023-09,83,171.3,14217.77,0.1066
P5012,2023-09,84,164.73,13836.97,0.0938
P5013,2023-09,89,172.04,15311.7,0.0773
P5016,2023-09,91,168.01,15288.86,0.1014
P5018,2023-09,83,166.97,13858.49,0.0683
P5019,2023-09,80,172.38,13790.64,0.0859
P5020,2023-09,91,167.76,15266.04,0.0694
P5021,2023-09,82,169.84,13927.23,0.0759
P5022,2023-09,90,167.54,15078.58,0.0792
P5023,2023-09,86,170.48,14661.31,0.083
P5024,2023-09,85,165.81,14093.61,0.0909
P5025,2023-09,47,45.73,2149.19,0.1644
P5026,2023-09,117,52.93,6192.63,0.1671
P5027,2023-09,116,47.47,5506.45,0.1806
P5028,2023-09,228,48.39,11033.04,0.2022
P5029,2023-09,122,45.9,5599.63,0.1643
P5030,2023-09,110,54.22,5964.0,0.1686
P5031,2023-09,121,50.49,6109.82,0.1987
P5032,2023-09,112,51.94,5816.84,0.2087
P5033,2023-09,124,50.93,6315.57,0.1815
P5034,2023-09,115,46.71,5371.39,0.1854
P5035,2023-09,118,45.73,5396.17,0.1763
P5036,2023-09,114,53.53,6102.67,0.1944
P5037,2023-09,117,46.13,5396.93,0.1612
P5038,2023-09,120,51.33,6159.53,0.1991
P5039,2023-09,116,46.33,5374.41,0.1844
P5040,2023-09,124,50.84,6304.37,0.1708
P5044,2023-09,110,49.01,5391.55,0.1668
P5045,2023-09,123,46.82,5758.69,0.1861
P5046,2023-09,112,46.57,5215.31,0.1866
P5047,2023-09,124,51.08,6334.31,0.1929
P5048,2023-09,119,45.42,5405.01,0.1602
P5049,2023-09,96,69.77,6698.1,0.1034
P5050,2023-09,94,62.54,5879.01,0.0736
P5051,2023-09,164,67.4,11054.12,0.0659
P5052,2023-09,95,67.97,6456.82,0.0812
P5053,2023-09,97,64.3,6236.9,0.0724
P5054,2023-09,91,66.57,6058.12,0.0873
P5055,2023-09,97,72.03,6987.12,0.0664
P5056,2023-09,92,62.69,5767.15,0.0777
P5058,2023-09,92,65.14,5993.11,0.105
P5059,2023-09,100,66.39,6639.09,0.083
P5060,2023-09,96,66.38,6372.75,0.0855
P5061,2023-09,99,69.18,6849.18,0.1006
P5062,2023-09,97,66.8,6479.9,0.0648
P5064,2023-09,90,69.12,6220.6,0.0677
P5065,2023-09,90,69.75,6277.86,0.0854
P5066,2023-09,101,69.02,6971.15,0.0988
P5067,2023-09,97,64.06,6213.46,0.072
P5068,2023-09,102,67.54,6889.26,0.0603
P5069,2023-09,102,64.9,6619.63,0.0816
P5070,2023-09,96,67.76,6504.87,0.0628
P5071,2023-09,101,64.0,6464.42,0.0857
P5072,2023-09,101,71.61,7232.9,0.0909
P5073,2023-09,100,68.46,6846.16,0.0939
P5074,2023-09,102,63.35,6461.98,0.0917
P5075,2023-09,94,62.66,5889.63,0.1005
P5076,2023-09,99,63.09,6245.78,0.1002
P5077,2023-09,91,66.59,6059.61,0.0636
P5079,2023-09,103,63.86,6577.08,0.0947
P5080,2023-09,92,63.18,5812.87,0.0703
P5081,2023-09,99,70.79,7008.39,0.1081
P5082,2023-09,94,64.34,6048.16,0.0764
P5083,2023-09,102,67.07,6841.31,0.0717
P5084,2023-09,90,64.03,5762.7,0.1045
P5085,2023-09,98,71.96,7051.93,0.0964
P5087,2023-09,92,62.44,5744.06,0.09
P5088,2023-09,93,62.61,5822.34,0.1049
P5089,2023-09,99,65.02,6437.08,0.0758
P5090,2023-09,100,64.14,6414.12,0.0731
P5091,2023-09,90,66.39,5975.33,0.0654
P5092,2023-09,99,71.69,7096.95,0.0678
P5093,2023-09,92,63.53,5844.58,0.0926
P5095,2023-09,90,71.17,6404.93,0.0942
P5098,2023-09,102,66.54,6787.56,0.1004
P5099,2023-09,95,67.85,6445.5,0.0937
P5100,2023-09,228,65.33,14894.13,0.0864
P5101,2023-09,95,66.39,6306.59,0.0955
P5102,2023-09,94,65.16,6124.82,0.0766
P5103,2023-09,96,62.27,5977.62,0.0656
P5104,2023-09,99,64.88,6423.52,0.102
P5105,2023-09,97,70.54,6842.86,0.1028
P5106,2023-09,96,64.19,6161.79,0.0659
P5107,2023-09,95,67.94,6454.45,0.0955
P5108,2023-09,101,65.13,6578.44,0.085
P5110,2023-09,99,67.03,6636.41,0.1084
P5111,2023-09,96,71.69,6882.68,0.1022
P5112,2023-09,94,65.42,6149.69,0.098
P5114,2023-09,95,69.19,6572.74,0.0652
P5115,2023-09,95,71.65,6806.43,0.0664
P5116,2023-09,99,62.24,6162.0,0.0794
P5117,2023-09,97,63.17,6127.93,0.0832
P5118,2023-09,99,69.8,6910.35,0.0624
P5119,2023-09,94,68.24,6414.93,0.0707
P5120,2023-09,103,71.85,7400.39,0.0707
P5001,2023-10,80,168.78,13502.05,0.1067
P5002,2023-10,89,172.54,15356.01,0.0657
P5004,2023-10,90,170.83,15374.37,0.0675
P5005,2023-10,87,170.34,14819.5,0.1028
P5006,2023-10,88,165.8,14590.59,0.0667
P5007,2023-10,87,169.68,14762.16,0.0785
P5008,2023-10,82,166.82,13679.1,0.0794
P5009,2023-10,89,167.87,14940.48,0.0992
P5010,2023-10,86,165.69,14249.63,0.0913
P5011,2023-10,89,165.35,14716.26,0.0972
P5012,2023-10,91,165.09,15023.28,0.0743
P5013,2023-10,81,171.38,13881.53,0.092
P5016,2023-10,89,169.02,15042.82,0.11
P5018,2023-10,81,169.83,13756.08,0.0966
P5019,2023-10,82,163.68,13421.82,0.1053
P5020,2023-10,81,170.23,13788.74,0.0716
P5021,2023-10,84,171.41,14398.71,0.094
P5022,2023-10,81,164.17,13297.87,0.084
P5023,2023-10,82,165.38,13561.33,0.0773
P5024,2023-10,80,171.35,13707.67,0.0677
P5025,2023-10,117,47.75,5587.03,0.1668
P5026,2023-10,113,53.14,6004.85,0.1941
P5027,2023-10,236,54.29,12813.55,0.1962
P5028,2023-10,114,48.15,5488.96,0.2086
P5029,2023-10,110,49.19,5410.88,0.2
P5030,2023-10,120,49.51,5940.61,0.161
P5031,2023-10,125,46.48,5810.3,0.2087
P5032,2023-10,110,49.08,5398.74,0.1964
P5033,2023-10,113,49.98,5648.18,0.1672
P5034,2023-10,125,48.51,6063.44,0.192
P5035,2023-10,123,54.49,6702.44,0.1934
P5036,2023-10,125,51.64,6455.15,0.1909
P5037,2023-10,124,54.87,6803.37,0.1767
P5038,2023-10,113,54.63,6173.47,0.2031
P5039,2023-10,112,53.38,5978.1,0.1708
P5040,2023-10,113,51.84,5857.71,0.1609
P5044,2023-10,125,53.25,6656.6,0.1605
P5045,2023-10,116,51.28,5948.06,0.2083
P5046,2023-10,119,48.04,5716.66,0.1923
P5047,2023-10,121,50.4,6098.42,0.1985
P5048,2023-10,116,46.45,5388.41,0.1941
P5049,2023-10,101,66.16,6682.03,0.0669
P5050,2023-10,99,63.24,6260.66,0.0701
P5051,2023-10,95,63.26,6009.68,0.0958
P5052,2023-10,102,67.18,6852.47,0.0957
P5053,2023-10,90,62.35,5611.86,0.0819
P5054,2023-10,95,63.14,5998.73,0.0951
P5055,2023-10,90,63.29,5695.74,0.0858
P5056,2023-10,99,69.68,6898.36,0.1
P5058,2023-10,102,70.53,7194.41,0.0728
P5059,2023-10,101,68.33,6901.75,0.0921
P5060,2023-10,97,70.63,6851.38,0.0924
P5061,2023-10,92,71.67,6593.38,0.0928
P5062,2023-10,91,65.38,5949.74,0.0835
P5064,2023-10,102,64.04,6532.17,0.0979
P5065,2023-10,100,65.46,6545.99,0.1096
P5066,2023-10,94,63.04,5925.86,0.0644
P5067,2023-10,98,64.97,6367.06,0.0724
P5068,2023-10,98,70.53,6912.37,0.0928
P5069,2023-10,102,67.97,6932.58,0.087
P5070,2023-10,90,67.28,6055.09,0.1088
P5071,2023-10,98,67.78,6642.78,0.0717
P5072,2023-10,91,62.59,5696.01,0.0704
P5073,2023-10,99,69.01,6831.75,0.0706
P5074,2023-10,100,71.74,7173.82,0.0617
P5075,2023-10,97,68.84,6677.77,0.0986
P5076,2023-10,96,72.2,6931.15,0.0935
P5077,2023-10,97,70.42,6830.38,0.0793
P5079,2023-10,102,66.99,6832.6,0.0787
P5080,2023-10,93,63.22,5879.33,0.0977
P5081,2023-10,90,63.61,5725.17,0.094
P5082,2023-10,98,68.67,6729.3,0.0667
P5083,2023-10,97,63.9,6198.49,0.0826
P5084,2023-10,100,63.35,6334.92,0.1036
P5085,2023-10,98,62.82,6156.25,0.0744
P5087,2023-10,101,63.3,6393.27,0.1061
P5088,2023-10,101,70.73,7143.53,0.0774
P5089,2023-10,96,64.25,6168.46,0.0632
P5090,2023-10,93,63.08,5866.23,0.0967
P5091,2023-10,98,66.69,6535.17,0.0628
P5092,2023-10,94,70.96,6670.42,0.1065
P5093,2023-10,102,67.82,6917.6,0.0846
P5094,2023-10,93,69.38,6452.17,0.0905
P5095,2023-10,100,67.26,6726.47,0.0868
P5098,2023-10,97,69.64,6755.46,0.0628
P5099,2023-10,98,70.39,6898.56,0.0688
P5100,2023-10,99,63.5,6286.86,0.0617
P5101,2023-10,93,69.56,6469.17,0.0791
P5102,2023-10,102,71.97,7341.07,0.0972
P5103,2023-10,97,63.85,6193.55,0.0867
P5104,2023-10,92,65.76,6049.96,0.0875
P5105,2023-10,91,66.8,6078.46,0.0613
P5106,2023-10,101,66.03,6668.53,0.0953
P5107,2023-10,98,71.29,6986.66,0.0739
P5108,2023-10,97,65.8,6382.89,0.0606
P5109,2023-10,92,67.53,6212.45,0.0779
P5110,2023-10,100,70.22,7022.23,0.0934
P5111,2023-10,100,67.84,6784.1,0.0805
P5112,2023-10,93,67.35,6263.21,0.0945
P5113,2023-10,90,64.93,5843.41,0.1065
P5114,2023-10,102,71.63,7305.76,0.0698
P5115,2023-10,101,69.32,7001.25,0.1083
P5116,2023-10,92,63.32,5825.9,0.086
P5117,2023-10,90,68.66,6178.96,0.0765
P5118,2023-10,95,71.43,6785.96,0.0845
P5119,2023-10,96,69.3,6652.43,0.0635
P5120,2023-10,92,64.03,5890.52,0.0661
P5001,2023-11,147,163.72,24066.84,0.0697
P5002,2023-11,135,169.98,22947.74,0.0969
P5004,2023-11,136,168.41,22903.2,0.0936
P5005,2023-11,149,163.71,24393.14,0.0836
P5006,2023-11,142,168.54,23932.35,0.0661
P5007,2023-11,147,170.84,25114.06,0.0666
P5008,2023-11,149,163.03,24292.16,0.0864
P5009,2023-11,149,164.04,24442.47,0.0998
P5010,2023-11,147,166.79,24518.22,0.0939
P5011,2023-11,147,165.59,24341.51,0.0891
P5012,2023-11,149,171.82,25600.68,0.1061
P5013,2023-11,135,163.17,22028.55,0.1067
P5015,2023-11,137,164.43,22526.91,0.0919
P5016,2023-11,148,168.88,24994.74,0.0723
P5018,2023-11,145,170.16,24672.82,0.0612
P5019,2023-11,145,168.09,24373.56,0.0883
P5020,2023-11,134,172.41,23102.61,0.0724
P5021,2023-11,145,171.0,24795.18,0.0679
P5022,2023-11,151,163.66,24712.02,0.079
P5023,2023-11,148,166.83,24690.64,0.0928
P5024,2023-11,141,165.47,23331.86,0.0718
P5025,2023-11,199,54.38,10822.08,0.2067
P5026,2023-11,183,52.24,9560.62,0.1905
P5027,2023-11,81,53.57,4338.88,0.1788
P5028,2023-11,202,50.7,10241.14,0.1605
P5029,2023-11,205,47.27,9691.18,0.1646
P5030,2023-11,200,51.07,10214.86,0.2015
P5031,2023-11,198,47.04,9314.68,0.1896
P5032,2023-11,192,52.41,10062.3,0.1659
P5033,2023-11,201,48.9,9829.24,0.1847
P5034,2023-11,205,47.24,9683.84,0.1818
P5035,2023-11,202,51.83,10469.97,0.1633
P5036,2023-11,187,52.16,9753.1,0.2087
P5037,2023-11,190,52.85,10042.29,0.177
P5038,2023-11,187,49.14,9189.3,0.2035
P5039,2023-11,181,48.0,8687.38,0.1789
P5040,2023-11,189,50.97,9632.97,0.1944
P5044,2023-11,188,53.29,10017.68,0.165
P5045,2023-11,198,45.86,9081.15,0.1645
P5046,2023-11,203,47.06,9552.45,0.1876
P5047,2023-11,193,48.84,9425.45,0.2099
P5048,2023-11,186,51.95,9662.31,0.197
P5049,2023-11,165,72.16,11906.85,0.0807
P5050,2023-11,159,62.68,9965.83,0.0761
P5051,2023-11,169,64.12,10835.83,0.0807
P5052,2023-11,156,67.31,10501.12,0.0939
P5053,2023-11,168,69.67,11705.05,0.1098
P5054,2023-11,154,62.21,9580.0,0.0821
P5055,2023-11,152,69.62,10583.0,0.0946
P5056,2023-11,167,72.05,12032.0,0.0987
P5058,2023-11,164,64.99,10657.62,0.0693
P5059,2023-11,169,69.87,11807.53,0.0989
P5060,2023-11,151,69.43,10484.54,0.0856
P5061,2023-11,160,64.57,10331.67,0.1014
P5062,2023-11,153,69.9,10694.42,0.0952
P5064,2023-11,151,67.96,10261.81,0.1064
P5065,2023-11,166,65.83,10927.39,0.0947
P5066,2023-11,159,63.68,10124.69,0.087
P5067,2023-11,170,70.66,12012.93,0.0769
P5068,2023-11,160,68.26,10922.3,0.0678
P5069,2023-11,150,66.41,9961.15,0.0913
P5070,2023-11,159,68.29,10858.26,0.0686
P5071,2023-11,169,63.82,10786.04,0.0983
P5072,2023-11,349,65.08,22712.6,0.0818
P5073,2023-11,161,71.56,11521.72,0.0956
P5074,2023-11,160,67.16,10744.81,0.0874
P5075,2023-11,169,69.26,11705.7,0.0836
P5076,2023-11,164,67.85,11127.89,0.0932
P5077,2023-11,153,67.19,10280.07,0.0847
P5079,2023-11,156,67.93,10596.35,0.0618
P5080,2023-11,163,68.83,11218.98,0.0657
P5081,2023-11,152,71.83,10918.79,0.0733
P5082,2023-11,149,72.08,10740.09,0.0849
P5083,2023-11,165,62.41,10297.97,0.0906
P5084,2023-11,149,62.77,9352.26,0.0745
P5085,2023-11,162,66.07,10703.32,0.0875
P5087,2023-11,165,66.92,11041.57,0.0634
P5088,2023-11,162,67.54,10941.62,0.0748
P5089,2023-11,163,72.0,11736.6,0.0619
P5090,2023-11,168,71.94,12086.62,0.0957
P5091,2023-11,170,70.01,11902.46,0.0789
P5092,2023-11,153,65.65,10043.87,0.1019
P5093,2023-11,168,67.98,11419.94,0.0994
P5094,2023-11,163,70.27,11454.32,0.0896
P5095,2023-11,150,64.44,9666.64,0.0751
P5098,2023-11,158,69.0,10901.56,0.0807
P5099,2023-11,169,63.67,10761.0,0.0814
P5100,2023-11,152,62.88,9557.22,0.0643
P5101,2023-11,163,68.85,11222.26,0.0736
P5102,2023-11,166,65.48,10869.18,0.0644
P5103,2023-11,167,67.28,11236.28,0.0646
P5104,2023-11,167,71.82,11993.67,0.099
P5105,2023-11,166,65.24,10829.65,0.09
P5106,2023-11,155,65.74,10189.79,0.0999
P5107,2023-11,165,66.8,11022.62,0.0973
P5108,2023-11,160,64.03,10244.89,0.0752
P5109,2023-11,154,63.1,9717.98,0.0902
P5110,2023-11,165,70.55,11641.51,0.0775
P5111,2023-11,166,67.01,11124.16,0.0837
P5112,2023-11,154,71.56,11020.85,0.0892
P5113,2023-11,170,68.65,11669.82,0.0726
P5114,2023-11,166,66.52,11042.3,0.0782
P5115,2023-11,156,70.53,11002.02,0.1014
P5116,2023-11,150,71.93,10790.24,0.0662
P5117,2023-11,163,63.45,10341.72,0.1048
P5118,2023-11,164,70.34,11535.27,0.0843
P5119,2023-11,149,71.04,10584.46,0.1069
P5120,2023-11,163,67.05,10928.93,0.106
P5001,2023-12,136,170.26,23155.75,0.0951
P5002,2023-12,139,172.36,23957.48,0.0989
P5004,2023-12,143,163.27,23348.28,0.0838
P5005,2023-12,142,168.54,23932.8,0.0795
P5006,2023-12,136,169.65,23072.51,0.0911
P5007,2023-12,150,170.34,25550.85,0.0814
P5008,2023-12,134,163.21,21869.48,0.0998
P5009,2023-12,141,169.6,23914.24,0.0671
P5010,2023-12,145,164.25,23816.17,0.095
P5011,2023-12,138,163.47,22559.43,0.0695
P5012,2023-12,151,166.54,25147.51,0.1057
P5013,2023-12,147,167.13,24567.64,0.0745
P5015,2023-12,140,169.16,23682.58,0.0907
P5016,2023-12,144,171.51,24696.81,0.0773
P5018,2023-12,142,169.93,24130.26,0.0681
P5019,2023-12,147,172.05,25290.67,0.1051
P5020,2023-12,148,170.68,25260.33,0.075
P5021,2023-12,132,165.38,21829.61,0.101
P5022,2023-12,145,171.07,24805.77,0.0801
P5023,2023-12,147,171.07,25147.3,0.104
P5024,2023-12,144,166.07,23914.76,0.0731
P5025,2023-12,190,50.97,9683.74,0.1931
P5026,2023-12,203,46.75,9489.63,0.205
P5027,2023-12,192,49.6,9523.74,0.198
P5028,2023-12,208,53.25,11076.53,0.2051
P5029,2023-12,201,51.68,10388.27,0.1917
P5030,2023-12,192,50.48,9691.23,0.1654
P5031,2023-12,193,45.65,8811.24,0.1913
P5032,2023-12,195,48.15,9389.01,0.1994
P5033,2023-12,202,51.14,10330.08,0.2063
P5034,2023-12,197,48.46,9546.74,0.1746
P5035,2023-12,186,52.29,9725.74,0.1947
P5036,2023-12,183,51.66,9452.95,0.1753
P5037,2023-12,195,55.16,10756.33,0.1748
P5038,2023-12,191,54.43,10396.98,0.1746
P5039,2023-12,189,50.47,9537.94,0.1815
P5040,2023-12,185,47.3,8749.73,0.2014
P5044,2023-12,206,53.7,11062.44,0.1674
P5045,2023-12,191,52.02,9935.41,0.1745
P5046,2023-12,186,52.82,9824.84,0.1615
P5047,2023-12,200,45.46,9092.23,0.1618
P5048,2023-12,198,54.29,10749.03,0.1747
P5049,2023-12,156,67.93,10597.67,0.0978
P5050,2023-12,161,63.53,10228.44,0.0632
P5051,2023-12,167,71.74,11980.65,0.0729
P5052,2023-12,167,63.7,10638.0,0.0833
P5053,2023-12,166,69.43,11525.55,0.0917
P5054,2023-12,161,65.28,10510.8,0.0975
P5055,2023-12,168,70.08,11773.26,0.0672
P5056,2023-12,154,69.03,10630.86,0.0855
P5058,2023-12,167,63.61,10623.06,0.0794
P5059,2023-12,157,67.5,10596.72,0.0828
P5060,2023-12,163,66.43,10828.24,0.0898
P5061,2023-12,165,62.69,10343.24,0.0997
P5062,2023-12,161,67.8,10916.34,0.088
P5064,2023-12,166,64.33,10679.34,0.0658
P5065,2023-12,170,68.21,11595.74,0.0915
P5066,2023-12,152,71.38,10849.44,0.0618
P5067,2023-12,150,72.14,10820.7,0.0705
P5068,2023-12,164,62.66,10275.58,0.0834
P5069,2023-12,166,69.29,11502.61,0.0997
P5070,2023-12,158,70.67,11165.88,0.0964
P5071,2023-12,151,67.19,10145.78,0.0944
P5072,2023-12,313,67.88,21247.32,0.1073
P5073,2023-12,163,69.66,11354.3,0.0824
P5074,2023-12,151,65.86,9944.24,0.0601
P5075,2023-12,162,65.9,10675.55,0.0785
P5076,2023-12,156,66.22,10330.66,0.1055
P5077,2023-12,164,64.32,10548.32,0.0782
P5079,2023-12,150,69.46,10418.93,0.0917
P5080,2023-12,163,68.02,11087.46,0.0984
P5081,2023-12,169,71.09,12013.97,0.0965
P5082,2023-12,166,68.66,11398.21,0.0686
P5083,2023-12,152,63.73,9686.89,0.06
P5084,2023-12,155,64.84,10050.11,0.0668
P5085,2023-12,150,67.65,10146.81,0.0972
P5087,2023-12,160,70.14,11221.74,0.0996
P5088,2023-12,169,63.39,10712.16,0.0694
P5089,2023-12,170,69.51,11816.22,0.0689
P5090,2023-12,151,68.69,10372.79,0.089
P5091,2023-12,159,62.3,9905.54,0.0927
P5092,2023-12,162,65.33,10583.46,0.1096
P5093,2023-12,170,71.44,12145.57,0.0719
P5094,2023-12,166,66.99,11120.13,0.0657
P5095,2023-12,155,67.14,10407.33,0.093
